"country","strike_id","date","location","area","type_of_attack","confirmed_possible_us_strike","air_strike_","drone_strike","min_strikes","max_strikes","min_people_killed","max_people_killed","min_civilians_killed","max_civilians_killed","min_children_killed","max_children_killed","min_people_injured","max_people_injured","strike_link","extra","year","house_majority_party","senate_majority_party","presidential_party","unified_","index","med_strikes","med_people_killed","med_civilians_killed","med_children_killed","med_people_injured","legislative_unified_","min_military_killed","max_military_killed","med_military_killed"
"Pakistan","Ob245",2011-10-14,"Danda Darpakhel","North Waziristan",NA,NA,NA,NA,NA,NA,3,6,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob245",NA,2011,"Republican","Democrat","Democrat","No","296",NA,4.5,0,0,0,"No",3,6,4.5
"Pakistan","Ob246",2011-10-15,"Angor Adda","South Waziristan",NA,NA,NA,NA,NA,NA,3,6,0,0,0,0,3,7,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob246",NA,2011,"Republican","Democrat","Democrat","No","297",NA,4.5,0,0,5,"No",3,6,4.5
"Pakistan","Ob247",2011-10-26,"Shana Wana, Birmal","South Waziristan",NA,NA,NA,NA,NA,NA,13,22,0,0,0,0,6,6,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob247",NA,2011,"Republican","Democrat","Democrat","No","298",NA,17.5,0,0,6,"No",13,22,17.5
"Pakistan","Ob248",2011-10-27,"Azam Warsak","South Waziristan",NA,NA,NA,NA,NA,NA,4,6,0,0,0,0,3,4,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob248",NA,2011,"Republican","Democrat","Democrat","No","299",NA,5,0,0,3.5,"No",4,6,5
"Pakistan","Ob249",2011-10-27,"Hisokhel","North Waziristan",NA,NA,NA,NA,NA,NA,4,6,0,0,0,0,3,3,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob249",NA,2011,"Republican","Democrat","Democrat","No","300",NA,5,0,0,3,"No",4,6,5
"Pakistan","Ob250",2011-10-30,"Khar Khama, Datta Khel","North Waziristan",NA,NA,NA,NA,NA,NA,4,6,4,4,0,0,2,3,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob250",NA,2011,"Republican","Democrat","Democrat","No","301",NA,5,4,0,2.5,"No",0,2,1
"Pakistan","Ob251",2011-10-31,"Norak","North Waziristan",NA,NA,NA,NA,NA,NA,2,4,2,2,2,2,3,3,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob251",NA,2011,"Republican","Democrat","Democrat","No","302",NA,3,2,2,3,"No",0,2,1
"Pakistan","Ob252",2011-11-03,"Sarai Darpa Khel, Miranshah","North Waziristan",NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,3,3,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob252",NA,2011,"Republican","Democrat","Democrat","No","303",NA,2.5,0,0,3,"No",2,3,2.5
"Pakistan","Ob253",2011-11-15,"Miram Shah","North Waziristan",NA,NA,NA,NA,NA,NA,3,7,0,0,0,0,2,4,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob253",NA,2011,"Republican","Democrat","Democrat","No","304",NA,5,0,0,3,"No",3,7,5
"Pakistan","Ob254",2011-11-16,"Babar Ghar","South Waziristan",NA,NA,NA,NA,NA,NA,4,22,0,0,0,0,6,12,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob254",NA,2011,"Republican","Democrat","Democrat","No","305",NA,13,0,0,9,"No",4,22,13
"Pakistan","Ob255",2011-11-17,"Shawal","North Waziristan",NA,NA,NA,NA,NA,NA,7,9,0,0,0,0,3,5,"http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/#Ob255",NA,2011,"Republican","Democrat","Democrat","No","306",NA,8,0,0,4,"No",7,9,8
"Pakistan","Ob256",2012-01-10,"Miram Shah","North Waziristan",NA,NA,NA,NA,NA,NA,1,4,0,0,0,0,2,2,"http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/#Ob256","http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/#",2012,"Republican","Democrat","Democrat","No","307",NA,2.5,0,0,2,"No",1,4,2.5
"Pakistan","Ob257",2012-01-12,"Datta Khel","North Waziristan",NA,NA,NA,NA,NA,NA,5,9,0,0,0,0,2,3,"http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/#Ob257",NA,2012,"Republican","Democrat","Democrat","No","308",NA,7,0,0,2.5,"No",5,9,7
"Pakistan","Ob258",2012-01-23,"Deegan","North Waziristan",NA,NA,NA,NA,NA,NA,2,5,0,0,0,0,1,3,"http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/#Ob258",NA,2012,"Republican","Democrat","Democrat","No","309",NA,3.5,0,0,2,"No",2,5,3.5
"Pakistan","Ob259",2012-01-23,"Char Khel, Datta Khel","North Waziristan",NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/#Ob259",NA,2012,"Republican","Democrat","Democrat","No","310",NA,1,0,0,0,"No",0,2,1
"Pakistan","Ob260",2012-02-08,"Miranshah","North Waziristan",NA,NA,NA,NA,NA,NA,9,10,0,0,0,0,2,12,"http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/#Ob260",NA,2012,"Republican","Democrat","Democrat","No","311",NA,9.5,0,0,7,"No",9,10,9.5
"Pakistan","Ob261",2012-02-09,"Miranshah","North Waziristan",NA,NA,NA,NA,NA,NA,3,8,0,3,0,1,3,3,"http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/#Ob261",NA,2012,"Republican","Democrat","Democrat","No","312",NA,5.5,1.5,0.5,3,"No",3,5,4
